customerID,SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,Churn_Original,AverageChargePerMonth,ChargeDifference,IncreaseInCharge,TotalServices,HasInternet,HasPhone,gender_Female,gender_Male,Partner_No,Partner_Yes,Dependents_No,Dependents_Yes,PhoneService_No,PhoneService_Yes,MultipleLines_No,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_Yes,TechSupport_No,TechSupport_Yes,StreamingTV_No,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaperlessBilling_No,PaperlessBilling_Yes,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TenureGroup_0-12,TenureGroup_12-24,TenureGroup_24-48,TenureGroup_48-60,TenureGroup_60+,ChargeCategory_Low,ChargeCategory_Medium,ChargeCategory_High
9803-FTJCG,No,71,66.85,4748.7,0,No,66.8830985915493,-0.0330985915493045,0,5,1,1,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False
0278-YXOOG,No,5,21.05,113.85,1,Yes,22.77,-1.7199999999999989,0,1,0,1,False,True,True,False,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False
3212-KXOCR,No,52,21.0,1107.2,0,No,21.292307692307695,-0.2923076923076948,0,1,0,1,False,True,True,False,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,False
4598-XLKNJ,Yes,25,98.5,2514.5,1,Yes,100.58,-2.0799999999999983,0,5,1,1,True,False,False,True,True,False,False,True,True,False,False,True,False,True,False,False,True,False,True,True,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
6380-ARCEH,No,1,20.2,20.2,0,No,20.2,0.0,0,1,0,1,False,True,True,False,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False
3679-XASPY,No,1,19.45,19.45,0,No,19.45,0.0,0,1,0,1,True,False,False,True,False,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False
7123-WQUHX,No,38,95.0,3605.6,0,No,94.88421052631578,0.11578947368421666,1,5,1,1,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True
5386-THSLQ,Yes,66,45.55,3027.25,0,No,45.86742424242424,-0.31742424242424505,0,3,1,0,True,False,False,True,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,True,False,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False
3192-NQECA,No,68,110.0,7611.85,1,Yes,111.93897058823529,-1.9389705882352928,0,7,1,1,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,True
6180-YBIQI,No,5,24.3,100.2,0,No,20.04,4.260000000000002,1,0,1,0,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False
6728-DKUCO,No,72,104.15,7303.05,0,No,101.43125,2.71875,1,6,1,1,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True
9750-BOOHV,No,32,30.15,927.65,0,No,28.9890625,1.1609374999999993,1,1,1,0,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False
8597-CWYHH,No,43,94.35,3921.3,0,No,91.19302325581396,3.1569767441860392,1,4,1,1,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True
2848-YXSMW,No,72,19.4,1363.25,0,No,18.93402777777778,0.46597222222222,1,1,0,1,False,True,False,True,False,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,True,False,False
0486-HECZI,No,55,96.75,5238.9,1,Yes,95.25272727272727,1.4972727272727298,1,5,1,1,False,True,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False,True,False,False,True,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True
4549-ZDQYY,No,52,57.95,3042.25,0,No,58.50480769230769,-0.5548076923076906,0,4,1,1,True,False,True,False,True,False,False,True,True,False,True,False,False,False,True,True,False,False,True,False,True,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
5712-AHQNN,No,43,91.65,3954.1,0,No,91.95581395348837,-0.30581395348836793,0,4,1,1,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,False,True,False,True,True,False,False,True,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
4846-WHAFZ,Yes,37,76.5,2868.15,1,Yes,77.51756756756757,-1.0175675675675677,0,2,1,1,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
5256-SKJGO,No,64,54.6,3423.5,0,No,53.4921875,1.1078125000000014,1,4,1,0,True,False,False,True,False,True,True,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False
3071-VBYPO,No,3,89.85,248.4,0,No,82.8,7.049999999999997,1,4,1,1,False,True,False,True,False,True,False,True,True,False,False,True,False,False,True,False,True,True,False,True,False,False,True,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True
9560-BBZXK,No,36,31.05,1126.35,0,No,31.287499999999998,-0.23749999999999716,0,1,1,0,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False
5299-RULOA,No,10,100.25,1064.65,1,Yes,106.465,-6.215000000000003,0,5,1,1,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,False,True,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True
8402-OOOHJ,No,41,20.65,835.15,0,No,20.36951219512195,0.2804878048780495,1,1,0,1,True,False,True,False,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False
9445-ZUEQE,No,27,85.2,2151.6,0,No,79.68888888888888,5.51111111111112,1,4,1,1,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
1091-SOZGA,No,56,99.8,5515.45,0,No,98.49017857142857,1.309821428571425,1,5,1,1,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
2928-HLDBA,No,6,20.7,112.75,0,No,18.791666666666668,1.9083333333333314,1,1,0,1,True,False,True,False,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False
0404-SWRVG,No,3,74.4,229.55,1,Yes,76.51666666666667,-2.11666666666666,0,2,1,1,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True
6497-TILVL,No,7,50.7,350.35,0,No,50.050000000000004,0.6499999999999986,1,2,1,1,True,False,False,True,False,True,False,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False
7219-TLZHO,No,4,20.85,62.9,0,No,15.725,5.125000000000002,1,1,0,1,True,False,False,True,False,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False
4622-YNKIJ,No,33,88.95,3027.65,0,No,91.7469696969697,-2.796969696969697,0,4,1,1,False,True,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True
4412-YLTKF,Yes,27,78.05,2135.5,1,Yes,79.0925925925926,-1.042592592592598,0,3,1,1,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
6734-PSBAW,No,72,23.55,1723.95,0,No,23.94375,-0.3937500000000007,0,2,0,1,False,True,False,True,True,False,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,True,False,False
3930-ZGWVE,No,1,19.75,19.75,0,No,19.75,0.0,0,1,0,1,False,True,True,False,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False
2639-UGMAZ,Yes,71,56.45,3985.35,0,No,56.131690140845066,0.3183098591549367,1,4,1,0,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False
2876-GZYZC,No,13,85.95,1215.65,0,No,93.51153846153846,-7.561538461538461,0,3,1,1,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
6207-WIOLX,No,25,58.6,1502.65,1,Yes,60.106,-1.5060000000000002,0,5,1,0,True,False,False,True,False,True,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
8587-XYZSF,No,67,50.55,3260.1,0,No,48.65820895522388,1.8917910447761201,1,2,1,1,False,True,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True,False,False,True,True,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False
3091-FYHKI,No,1,35.45,35.45,1,Yes,35.45,0.0,0,1,1,0,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False
2372-HWUHI,No,2,44.35,81.25,1,Yes,40.625,3.7250000000000014,1,1,1,1,False,True,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False
7799-LGRDP,No,43,25.7,1188.2,0,No,27.632558139534886,-1.932558139534887,0,2,0,1,True,False,True,False,True,False,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False
7850-VWJUU,No,23,75.0,1778.5,0,No,77.32608695652173,-2.326086956521735,0,2,1,1,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True
3774-VBNXY,No,64,20.2,1277.75,0,No,19.96484375,0.2351562499999993,1,1,0,1,True,False,False,True,False,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,True,False,False
6217-KDYWC,No,57,19.6,1170.55,0,No,20.5359649122807,-0.9359649122806992,0,1,0,1,False,True,True,False,False,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False
0390-DCFDQ,Yes,1,70.45,70.45,1,Yes,70.45,0.0,0,1,1,1,True,False,False,True,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True
3146-MSEGF,Yes,72,88.05,6425.65,0,No,89.24513888888889,-1.1951388888888914,0,8,1,1,True,False,False,True,False,True,False,True,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True
4080-OGPJL,No,8,71.15,563.65,1,Yes,70.45625,0.6937500000000085,1,5,1,1,True,False,True,False,True,False,False,True,False,True,True,False,False,False,True,True,False,True,False,False,True,True,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True
1095-WGNGG,No,61,101.05,5971.25,0,No,97.88934426229508,3.1606557377049143,1,5,1,1,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,True
